set_id,statement_id,participant_id,cb_version,repetition_times,truth_score,age,gender,edu_level,ethnicity
4,SET4_S03,P50,7,0,3,27,male,high_school,
3,SET3_S05,P51,3,1,5,19,male,some_college,
1,SET1_S03,P51,3,0,5,19,male,some_college,
8,SET8_S06,P51,3,0,4,19,male,some_college,
1,SET1_S06,P51,3,0,5,19,male,some_college,
7,SET7_S02,P51,3,0,4,19,male,some_college,
5,SET5_S08,P51,3,18,5,19,male,some_college,
2,SET2_S04,P51,3,0,6,19,male,some_college,
8,SET8_S02,P51,3,0,4,19,male,some_college,
4,SET4_S04,P51,3,9,5,19,male,some_college,
3,SET3_S01,P51,3,1,3,19,male,some_college,
5,SET5_S06,P51,3,18,4,19,male,some_college,
2,SET2_S06,P51,3,0,4,19,male,some_college,
5,SET5_S03,P51,3,18,5,19,male,some_college,
6,SET6_S02,P51,3,27,4,19,male,some_college,
2,SET2_S05,P51,3,0,4,19,male,some_college,
7,SET7_S01,P51,3,0,5,19,male,some_college,
4,SET4_S06,P51,3,9,5,19,male,some_college,
5,SET5_S02,P51,3,18,4,19,male,some_college,
1,SET1_S01,P51,3,0,4,19,male,some_college,
5,SET5_S07,P51,3,18,4,19,male,some_college,
1,SET1_S08,P51,3,0,3,19,male,some_college,
7,SET7_S07,P51,3,0,3,19,male,some_college,
7,SET7_S04,P51,3,0,3,19,male,some_college,
5,SET5_S05,P51,3,18,4,19,male,some_college,
2,SET2_S08,P51,3,0,4,19,male,some_college,
6,SET6_S07,P51,3,27,4,19,male,some_college,
4,SET4_S01,P51,3,9,2,19,male,some_college,
6,SET6_S05,P51,3,27,6,19,male,some_college,
2,SET2_S07,P51,3,0,5,19,male,some_college,
3,SET3_S06,P51,3,1,4,19,male,some_college,
3,SET3_S04,P51,3,1,4,19,male,some_college,
3,SET3_S07,P51,3,1,3,19,male,some_college,
4,SET4_S02,P51,3,9,6,19,male,some_college,
2,SET2_S02,P51,3,0,5,19,male,some_college,
4,SET4_S08,P51,3,9,5,19,male,some_college,
8,SET8_S05,P51,3,0,5,19,male,some_college,
8,SET8_S08,P51,3,0,4,19,male,some_college,
5,SET5_S01,P51,3,18,4,19,male,some_college,
1,SET1_S04,P51,3,0,3,19,male,some_college,
6,SET6_S01,P51,3,27,5,19,male,some_college,
6,SET6_S06,P51,3,27,4,19,male,some_college,
7,SET7_S05,P51,3,0,3,19,male,some_college,
6,SET6_S04,P51,3,27,5,19,male,some_college,
5,SET5_S04,P51,3,18,5,19,male,some_college,
4,SET4_S05,P51,3,9,5,19,male,some_college,
6,SET6_S08,P51,3,27,4,19,male,some_college,
7,SET7_S08,P51,3,0,3,19,male,some_college,
8,SET8_S04,P51,3,0,2,19,male,some_college,
3,SET3_S03,P51,3,1,5,19,male,some_college,
1,SET1_S07,P51,3,0,2,19,male,some_college,
7,SET7_S06,P51,3,0,5,19,male,some_college,
4,SET4_S07,P51,3,9,6,19,male,some_college,
4,SET4_S03,P51,3,9,4,19,male,some_college,
3,SET3_S02,P51,3,1,2,19,male,some_college,
2,SET2_S01,P51,3,0,3,19,male,some_college,
3,SET3_S08,P51,3,1,4,19,male,some_college,
8,SET8_S07,P51,3,0,3,19,male,some_college,
2,SET2_S03,P51,3,0,3,19,male,some_college,
1,SET1_S02,P51,3,0,5,19,male,some_college,
8,SET8_S03,P51,3,0,4,19,male,some_college,
7,SET7_S03,P51,3,0,3,19,male,some_college,
8,SET8_S01,P51,3,0,2,19,male,some_college,
1,SET1_S05,P51,3,0,3,19,male,some_college,
6,SET6_S03,P51,3,27,5,19,male,some_college,
7,SET7_S08,P52,6,9,3,35,male,some_college,
6,SET6_S01,P52,6,1,6,35,male,some_college,
4,SET4_S05,P52,6,0,3,35,male,some_college,
6,SET6_S06,P52,6,1,3,35,male,some_college,
3,SET3_S05,P52,6,0,4,35,male,some_college,
1,SET1_S08,P52,6,27,4,35,male,some_college,
2,SET2_S06,P52,6,0,3,35,male,some_college,
8,SET8_S06,P52,6,18,5,35,male,some_college,
6,SET6_S02,P52,6,1,3,35,male,some_college,
7,SET7_S06,P52,6,9,3,35,male,some_college,
5,SET5_S06,P52,6,0,3,35,male,some_college,
1,SET1_S05,P52,6,27,6,35,male,some_college,
4,SET4_S08,P52,6,0,3,35,male,some_college,
7,SET7_S07,P52,6,9,6,35,male,some_college,
6,SET6_S05,P52,6,1,5,35,male,some_college,
2,SET2_S07,P52,6,0,4,35,male,some_college,
6,SET6_S07,P52,6,1,5,35,male,some_college,
2,SET2_S04,P52,6,0,4,35,male,some_college,
5,SET5_S04,P52,6,0,4,35,male,some_college,
4,SET4_S03,P52,6,0,3,35,male,some_college,
8,SET8_S07,P52,6,18,4,35,male,some_college,
1,SET1_S02,P52,6,27,4,35,male,some_college,
4,SET4_S07,P52,6,0,2,35,male,some_college,
4,SET4_S06,P52,6,0,5,35,male,some_college,
3,SET3_S07,P52,6,0,4,35,male,some_college,
8,SET8_S02,P52,6,18,5,35,male,some_college,
4,SET4_S04,P52,6,0,4,35,male,some_college,
5,SET5_S03,P52,6,0,3,35,male,some_college,
4,SET4_S02,P52,6,0,3,35,male,some_college,
8,SET8_S08,P52,6,18,4,35,male,some_college,
8,SET8_S04,P52,6,18,6,35,male,some_college,
8,SET8_S01,P52,6,18,4,35,male,some_college,
4,SET4_S01,P52,6,0,1,35,male,some_college,
3,SET3_S04,P52,6,0,3,35,male,some_college,
5,SET5_S05,P52,6,0,5,35,male,some_college,
3,SET3_S08,P52,6,0,2,35,male,some_college,
3,SET3_S03,P52,6,0,3,35,male,some_college,
8,SET8_S03,P52,6,18,5,35,male,some_college,
2,SET2_S02,P52,6,0,6,35,male,some_college,
6,SET6_S08,P52,6,1,3,35,male,some_college,
7,SET7_S01,P52,6,9,4,35,male,some_college,
1,SET1_S03,P52,6,27,5,35,male,some_college,
5,SET5_S07,P52,6,0,5,35,male,some_college,
5,SET5_S08,P52,6,0,3,35,male,some_college,
7,SET7_S02,P52,6,9,3,35,male,some_college,
5,SET5_S01,P52,6,0,4,35,male,some_college,
3,SET3_S06,P52,6,0,4,35,male,some_college,
7,SET7_S04,P52,6,9,6,35,male,some_college,
6,SET6_S03,P52,6,1,5,35,male,some_college,
7,SET7_S03,P52,6,9,6,35,male,some_college,
8,SET8_S05,P52,6,18,4,35,male,some_college,
3,SET3_S02,P52,6,0,6,35,male,some_college,
2,SET2_S01,P52,6,0,3,35,male,some_college,
2,SET2_S03,P52,6,0,3,35,male,some_college,
3,SET3_S01,P52,6,0,5,35,male,some_college,
5,SET5_S02,P52,6,0,2,35,male,some_college,
1,SET1_S07,P52,6,27,3,35,male,some_college,
6,SET6_S04,P52,6,1,4,35,male,some_college,
2,SET2_S08,P52,6,0,4,35,male,some_college,
1,SET1_S06,P52,6,27,5,35,male,some_college,
1,SET1_S04,P52,6,27,6,35,male,some_college,
1,SET1_S01,P52,6,27,4,35,male,some_college,
7,SET7_S05,P52,6,9,5,35,male,some_college,
2,SET2_S05,P52,6,0,3,35,male,some_college,
5,SET5_S02,P53,6,0,3,25,female,high_school,
7,SET7_S07,P53,6,9,6,25,female,high_school,
7,SET7_S03,P53,6,9,4,25,female,high_school,
1,SET1_S03,P53,6,27,4,25,female,high_school,
2,SET2_S06,P53,6,0,2,25,female,high_school,
1,SET1_S05,P53,6,27,6,25,female,high_school,
6,SET6_S07,P53,6,1,3,25,female,high_school,
5,SET5_S04,P53,6,0,4,25,female,high_school,
2,SET2_S07,P53,6,0,2,25,female,high_school,
6,SET6_S04,P53,6,1,5,25,female,high_school,
2,SET2_S01,P53,6,0,5,25,female,high_school,
4,SET4_S05,P53,6,0,4,25,female,high_school,
1,SET1_S08,P53,6,27,3,25,female,high_school,
8,SET8_S01,P53,6,18,5,25,female,high_school,
3,SET3_S07,P53,6,0,3,25,female,high_school,
5,SET5_S08,P53,6,0,3,25,female,high_school,
3,SET3_S05,P53,6,0,3,25,female,high_school,
1,SET1_S02,P53,6,27,4,25,female,high_school,
2,SET2_S03,P53,6,0,3,25,female,high_school,
7,SET7_S06,P53,6,9,6,25,female,high_school,
5,SET5_S07,P53,6,0,5,25,female,high_school,
6,SET6_S06,P53,6,1,3,25,female,high_school,
6,SET6_S01,P53,6,1,4,25,female,high_school,
4,SET4_S08,P53,6,0,4,25,female,high_school,
4,SET4_S02,P53,6,0,3,25,female,high_school,
1,SET1_S07,P53,6,27,5,25,female,high_school,
5,SET5_S06,P53,6,0,4,25,female,high_school,
7,SET7_S05,P53,6,9,5,25,female,high_school,
8,SET8_S05,P53,6,18,5,25,female,high_school,
8,SET8_S08,P53,6,18,6,25,female,high_school,
3,SET3_S04,P53,6,0,2,25,female,high_school,
2,SET2_S04,P53,6,0,5,25,female,high_school,
4,SET4_S04,P53,6,0,3,25,female,high_school,
3,SET3_S08,P53,6,0,4,25,female,high_school,
7,SET7_S01,P53,6,9,4,25,female,high_school,
4,SET4_S07,P53,6,0,3,25,female,high_school,
6,SET6_S05,P53,6,1,5,25,female,high_school,
1,SET1_S04,P53,6,27,3,25,female,high_school,
2,SET2_S02,P53,6,0,5,25,female,high_school,
2,SET2_S05,P53,6,0,5,25,female,high_school,
4,SET4_S03,P53,6,0,4,25,female,high_school,
5,SET5_S03,P53,6,0,4,25,female,high_school,
5,SET5_S05,P53,6,0,3,25,female,high_school,
8,SET8_S06,P53,6,18,5,25,female,high_school,
8,SET8_S04,P53,6,18,5,25,female,high_school,
6,SET6_S02,P53,6,1,3,25,female,high_school,
5,SET5_S01,P53,6,0,3,25,female,high_school,
4,SET4_S01,P53,6,0,3,25,female,high_school,
1,SET1_S01,P53,6,27,4,25,female,high_school,
8,SET8_S02,P53,6,18,3,25,female,high_school,
8,SET8_S07,P53,6,18,5,25,female,high_school,
7,SET7_S04,P53,6,9,5,25,female,high_school,
3,SET3_S02,P53,6,0,4,25,female,high_school,
1,SET1_S06,P53,6,27,4,25,female,high_school,
3,SET3_S01,P53,6,0,4,25,female,high_school,
2,SET2_S08,P53,6,0,4,25,female,high_school,
6,SET6_S03,P53,6,1,5,25,female,high_school,
7,SET7_S02,P53,6,9,5,25,female,high_school,
4,SET4_S06,P53,6,0,3,25,female,high_school,
3,SET3_S03,P53,6,0,3,25,female,high_school,
3,SET3_S06,P53,6,0,4,25,female,high_school,
7,SET7_S08,P53,6,9,5,25,female,high_school,
6,SET6_S08,P53,6,1,4,25,female,high_school,
8,SET8_S03,P53,6,18,5,25,female,high_school,
5,SET5_S06,P54,7,0,4,29,female,high_school,
6,SET6_S08,P54,7,0,4,29,female,high_school,
6,SET6_S07,P54,7,0,5,29,female,high_school,
1,SET1_S04,P54,7,18,5,29,female,high_school,
6,SET6_S01,P54,7,0,3,29,female,high_school,
8,SET8_S08,P54,7,9,4,29,female,high_school,
5,SET5_S02,P54,7,0,3,29,female,high_school,
7,SET7_S04,P54,7,1,3,29,female,high_school,
5,SET5_S01,P54,7,0,3,29,female,high_school,
2,SET2_S06,P54,7,27,6,29,female,high_school,
6,SET6_S06,P54,7,0,4,29,female,high_school,
3,SET3_S06,P54,7,0,3,29,female,high_school,
2,SET2_S04,P54,7,27,5,29,female,high_school,
2,SET2_S05,P54,7,27,5,29,female,high_school,
4,SET4_S05,P54,7,0,5,29,female,high_school,
7,SET7_S02,P54,7,1,4,29,female,high_school,
6,SET6_S02,P54,7,0,4,29,female,high_school,
5,SET5_S04,P54,7,0,3,29,female,high_school,
7,SET7_S08,P54,7,1,4,29,female,high_school,
4,SET4_S06,P54,7,0,4,29,female,high_school,
5,SET5_S07,P54,7,0,4,29,female,high_school,
1,SET1_S08,P54,7,18,5,29,female,high_school,
1,SET1_S03,P54,7,18,5,29,female,high_school,
7,SET7_S03,P54,7,1,4,29,female,high_school,
1,SET1_S06,P54,7,18,5,29,female,high_school,
6,SET6_S05,P54,7,0,3,29,female,high_school,
7,SET7_S01,P54,7,1,6,29,female,high_school,
4,SET4_S02,P54,7,0,3,29,female,high_school,
3,SET3_S02,P54,7,0,3,29,female,high_school,
8,SET8_S01,P54,7,9,6,29,female,high_school,
7,SET7_S06,P54,7,1,4,29,female,high_school,
3,SET3_S03,P54,7,0,4,29,female,high_school,
8,SET8_S06,P54,7,9,5,29,female,high_school,
8,SET8_S04,P54,7,9,4,29,female,high_school,
2,SET2_S08,P54,7,27,4,29,female,high_school,
4,SET4_S07,P54,7,0,3,29,female,high_school,
6,SET6_S03,P54,7,0,3,29,female,high_school,
8,SET8_S03,P54,7,9,5,29,female,high_school,
3,SET3_S08,P54,7,0,3,29,female,high_school,
2,SET2_S07,P54,7,27,5,29,female,high_school,
8,SET8_S02,P54,7,9,4,29,female,high_school,
8,SET8_S05,P54,7,9,5,29,female,high_school,
7,SET7_S05,P54,7,1,5,29,female,high_school,
6,SET6_S04,P54,7,0,3,29,female,high_school,
3,SET3_S04,P54,7,0,3,29,female,high_school,
7,SET7_S07,P54,7,1,4,29,female,high_school,
3,SET3_S01,P54,7,0,5,29,female,high_school,
4,SET4_S08,P54,7,0,5,29,female,high_school,
4,SET4_S03,P54,7,0,2,29,female,high_school,
4,SET4_S04,P54,7,0,5,29,female,high_school,
1,SET1_S05,P54,7,18,5,29,female,high_school,
4,SET4_S01,P54,7,0,4,29,female,high_school,
2,SET2_S01,P54,7,27,5,29,female,high_school,
5,SET5_S03,P54,7,0,3,29,female,high_school,
1,SET1_S02,P54,7,18,6,29,female,high_school,
3,SET3_S07,P54,7,0,5,29,female,high_school,
1,SET1_S07,P54,7,18,6,29,female,high_school,
1,SET1_S01,P54,7,18,3,29,female,high_school,
2,SET2_S03,P54,7,27,5,29,female,high_school,
8,SET8_S07,P54,7,9,3,29,female,high_school,
3,SET3_S05,P54,7,0,3,29,female,high_school,
2,SET2_S02,P54,7,27,3,29,female,high_school,
5,SET5_S05,P54,7,0,4,29,female,high_school,
5,SET5_S08,P54,7,0,4,29,female,high_school,
6,SET6_S03,P55,6,1,3,34,female,postgrad,
3,SET3_S06,P55,6,0,4,34,female,postgrad,
3,SET3_S08,P55,6,0,3,34,female,postgrad,
8,SET8_S04,P55,6,18,5,34,female,postgrad,
5,SET5_S05,P55,6,0,4,34,female,postgrad,
1,SET1_S01,P55,6,27,4,34,female,postgrad,
5,SET5_S07,P55,6,0,4,34,female,postgrad,
1,SET1_S08,P55,6,27,4,34,female,postgrad,
7,SET7_S02,P55,6,9,6,34,female,postgrad,
7,SET7_S07,P55,6,9,5,34,female,postgrad,
3,SET3_S04,P55,6,0,4,34,female,postgrad,
2,SET2_S08,P55,6,0,4,34,female,postgrad,
5,SET5_S01,P55,6,0,2,34,female,postgrad,
5,SET5_S02,P55,6,0,4,34,female,postgrad,
7,SET7_S05,P55,6,9,5,34,female,postgrad,
2,SET2_S02,P55,6,0,3,34,female,postgrad,
2,SET2_S01,P55,6,0,3,34,female,postgrad,
3,SET3_S05,P55,6,0,4,34,female,postgrad,
1,SET1_S06,P55,6,27,4,34,female,postgrad,
7,SET7_S03,P55,6,9,3,34,female,postgrad,
1,SET1_S02,P55,6,27,6,34,female,postgrad,
1,SET1_S04,P55,6,27,5,34,female,postgrad,
6,SET6_S06,P55,6,1,2,34,female,postgrad,
4,SET4_S01,P55,6,0,6,34,female,postgrad,
8,SET8_S05,P55,6,18,6,34,female,postgrad,
1,SET1_S03,P55,6,27,4,34,female,postgrad,
6,SET6_S02,P55,6,1,4,34,female,postgrad,
6,SET6_S08,P55,6,1,5,34,female,postgrad,
7,SET7_S04,P55,6,9,5,34,female,postgrad,
6,SET6_S07,P55,6,1,5,34,female,postgrad,
5,SET5_S03,P55,6,0,3,34,female,postgrad,
8,SET8_S02,P55,6,18,6,34,female,postgrad,
4,SET4_S08,P55,6,0,3,34,female,postgrad,
8,SET8_S08,P55,6,18,5,34,female,postgrad,
1,SET1_S07,P55,6,27,4,34,female,postgrad,
6,SET6_S04,P55,6,1,6,34,female,postgrad,
4,SET4_S06,P55,6,0,4,34,female,postgrad,
4,SET4_S05,P55,6,0,6,34,female,postgrad,
2,SET2_S07,P55,6,0,4,34,female,postgrad,
3,SET3_S01,P55,6,0,3,34,female,postgrad,
8,SET8_S03,P55,6,18,5,34,female,postgrad,
5,SET5_S04,P55,6,0,4,34,female,postgrad,
2,SET2_S05,P55,6,0,4,34,female,postgrad,
8,SET8_S07,P55,6,18,5,34,female,postgrad,
5,SET5_S06,P55,6,0,4,34,female,postgrad,
4,SET4_S02,P55,6,0,3,34,female,postgrad,
8,SET8_S06,P55,6,18,4,34,female,postgrad,
7,SET7_S08,P55,6,9,4,34,female,postgrad,
1,SET1_S05,P55,6,27,5,34,female,postgrad,
8,SET8_S01,P55,6,18,5,34,female,postgrad,
4,SET4_S03,P55,6,0,3,34,female,postgrad,
6,SET6_S01,P55,6,1,5,34,female,postgrad,
6,SET6_S05,P55,6,1,5,34,female,postgrad,
3,SET3_S03,P55,6,0,4,34,female,postgrad,
3,SET3_S02,P55,6,0,3,34,female,postgrad,
5,SET5_S08,P55,6,0,3,34,female,postgrad,
2,SET2_S03,P55,6,0,3,34,female,postgrad,
7,SET7_S01,P55,6,9,6,34,female,postgrad,
3,SET3_S07,P55,6,0,3,34,female,postgrad,
2,SET2_S04,P55,6,0,4,34,female,postgrad,
4,SET4_S07,P55,6,0,5,34,female,postgrad,
2,SET2_S06,P55,6,0,3,34,female,postgrad,
7,SET7_S06,P55,6,9,6,34,female,postgrad,
4,SET4_S04,P55,6,0,4,34,female,postgrad,
3,SET3_S02,P56,2,9,5,34,male,undergrad,
3,SET3_S07,P56,2,9,5,34,male,undergrad,
8,SET8_S02,P56,2,0,4,34,male,undergrad,
2,SET2_S03,P56,2,1,4,34,male,undergrad,
8,SET8_S06,P56,2,0,3,34,male,undergrad,
5,SET5_S04,P56,2,27,6,34,male,undergrad,
6,SET6_S01,P56,2,0,4,34,male,undergrad,
5,SET5_S06,P56,2,27,5,34,male,undergrad,
6,SET6_S02,P56,2,0,3,34,male,undergrad,
6,SET6_S04,P56,2,0,5,34,male,undergrad,
1,SET1_S06,P56,2,0,4,34,male,undergrad,
2,SET2_S06,P56,2,1,4,34,male,undergrad,
8,SET8_S08,P56,2,0,5,34,male,undergrad,
5,SET5_S03,P56,2,27,4,34,male,undergrad,
8,SET8_S05,P56,2,0,3,34,male,undergrad,
4,SET4_S06,P56,2,18,4,34,male,undergrad,
3,SET3_S08,P56,2,9,3,34,male,undergrad,
2,SET2_S04,P56,2,1,5,34,male,undergrad,
3,SET3_S04,P56,2,9,3,34,male,undergrad,
6,SET6_S08,P56,2,0,3,34,male,undergrad,
1,SET1_S07,P56,2,0,2,34,male,undergrad,
5,SET5_S08,P56,2,27,5,34,male,undergrad,
7,SET7_S06,P56,2,0,4,34,male,undergrad,
1,SET1_S01,P56,2,0,3,34,male,undergrad,
2,SET2_S07,P56,2,1,3,34,male,undergrad,
4,SET4_S02,P56,2,18,4,34,male,undergrad,
1,SET1_S02,P56,2,0,4,34,male,undergrad,
6,SET6_S07,P56,2,0,3,34,male,undergrad,
4,SET4_S01,P56,2,18,5,34,male,undergrad,
8,SET8_S03,P56,2,0,3,34,male,undergrad,
3,SET3_S01,P56,2,9,5,34,male,undergrad,
6,SET6_S05,P56,2,0,5,34,male,undergrad,
6,SET6_S06,P56,2,0,4,34,male,undergrad,
4,SET4_S04,P56,2,18,4,34,male,undergrad,
5,SET5_S02,P56,2,27,5,34,male,undergrad,
2,SET2_S08,P56,2,1,4,34,male,undergrad,
7,SET7_S04,P56,2,0,4,34,male,undergrad,
2,SET2_S01,P56,2,1,4,34,male,undergrad,
8,SET8_S01,P56,2,0,3,34,male,undergrad,
6,SET6_S03,P56,2,0,4,34,male,undergrad,
5,SET5_S01,P56,2,27,4,34,male,undergrad,
1,SET1_S03,P56,2,0,3,34,male,undergrad,
4,SET4_S03,P56,2,18,3,34,male,undergrad,
3,SET3_S05,P56,2,9,3,34,male,undergrad,
1,SET1_S04,P56,2,0,3,34,male,undergrad,
1,SET1_S05,P56,2,0,4,34,male,undergrad,
3,SET3_S03,P56,2,9,4,34,male,undergrad,
2,SET2_S02,P56,2,1,5,34,male,undergrad,
1,SET1_S08,P56,2,0,4,34,male,undergrad,
4,SET4_S07,P56,2,18,3,34,male,undergrad,
5,SET5_S05,P56,2,27,5,34,male,undergrad,
7,SET7_S05,P56,2,0,4,34,male,undergrad,
3,SET3_S06,P56,2,9,4,34,male,undergrad,
8,SET8_S07,P56,2,0,4,34,male,undergrad,
7,SET7_S02,P56,2,0,3,34,male,undergrad,
2,SET2_S05,P56,2,1,4,34,male,undergrad,
4,SET4_S05,P56,2,18,4,34,male,undergrad,
7,SET7_S03,P56,2,0,2,34,male,undergrad,
7,SET7_S01,P56,2,0,3,34,male,undergrad,
4,SET4_S08,P56,2,18,5,34,male,undergrad,
8,SET8_S04,P56,2,0,3,34,male,undergrad,
5,SET5_S07,P56,2,27,4,34,male,undergrad,
7,SET7_S07,P56,2,0,3,34,male,undergrad,
7,SET7_S08,P56,2,0,4,34,male,undergrad,
7,SET7_S04,P57,5,18,6,23,female,some_college,
1,SET1_S08,P57,5,0,2,23,female,some_college,
6,SET6_S07,P57,5,9,4,23,female,some_college,
3,SET3_S07,P57,5,0,3,23,female,some_college,
2,SET2_S02,P57,5,0,4,23,female,some_college,
4,SET4_S01,P57,5,0,4,23,female,some_college,
3,SET3_S04,P57,5,0,3,23,female,some_college,
2,SET2_S01,P57,5,0,3,23,female,some_college,
1,SET1_S02,P57,5,0,2,23,female,some_college,
2,SET2_S08,P57,5,0,5,23,female,some_college,
3,SET3_S05,P57,5,0,4,23,female,some_college,
4,SET4_S02,P57,5,0,3,23,female,some_college,
4,SET4_S03,P57,5,0,3,23,female,some_college,
4,SET4_S06,P57,5,0,5,23,female,some_college,
8,SET8_S05,P57,5,27,5,23,female,some_college,
5,SET5_S03,P57,5,1,4,23,female,some_college,
1,SET1_S07,P57,5,0,3,23,female,some_college,
5,SET5_S08,P57,5,1,3,23,female,some_college,
1,SET1_S04,P57,5,0,5,23,female,some_college,
7,SET7_S06,P57,5,18,6,23,female,some_college,
7,SET7_S07,P57,5,18,4,23,female,some_college,
7,SET7_S05,P57,5,18,6,23,female,some_college,
5,SET5_S06,P57,5,1,4,23,female,some_college,
6,SET6_S08,P57,5,9,5,23,female,some_college,
7,SET7_S02,P57,5,18,6,23,female,some_college,
7,SET7_S08,P57,5,18,5,23,female,some_college,
6,SET6_S04,P57,5,9,4,23,female,some_college,
1,SET1_S01,P57,5,0,4,23,female,some_college,
1,SET1_S05,P57,5,0,3,23,female,some_college,
4,SET4_S05,P57,5,0,5,23,female,some_college,
8,SET8_S06,P57,5,27,5,23,female,some_college,
6,SET6_S05,P57,5,9,4,23,female,some_college,
3,SET3_S02,P57,5,0,3,23,female,some_college,
8,SET8_S04,P57,5,27,4,23,female,some_college,
3,SET3_S06,P57,5,0,3,23,female,some_college,
1,SET1_S06,P57,5,0,3,23,female,some_college,
2,SET2_S04,P57,5,0,3,23,female,some_college,
3,SET3_S01,P57,5,0,4,23,female,some_college,
4,SET4_S04,P57,5,0,4,23,female,some_college,
6,SET6_S03,P57,5,9,5,23,female,some_college,
6,SET6_S06,P57,5,9,5,23,female,some_college,
6,SET6_S02,P57,5,9,4,23,female,some_college,
8,SET8_S07,P57,5,27,6,23,female,some_college,
6,SET6_S01,P57,5,9,5,23,female,some_college,
5,SET5_S07,P57,5,1,6,23,female,some_college,
4,SET4_S08,P57,5,0,6,23,female,some_college,
2,SET2_S07,P57,5,0,3,23,female,some_college,
7,SET7_S03,P57,5,18,4,23,female,some_college,
1,SET1_S03,P57,5,0,3,23,female,some_college,
5,SET5_S01,P57,5,1,5,23,female,some_college,
2,SET2_S06,P57,5,0,5,23,female,some_college,
8,SET8_S08,P57,5,27,4,23,female,some_college,
8,SET8_S03,P57,5,27,5,23,female,some_college,
2,SET2_S03,P57,5,0,4,23,female,some_college,
5,SET5_S04,P57,5,1,5,23,female,some_college,
4,SET4_S07,P57,5,0,5,23,female,some_college,
8,SET8_S02,P57,5,27,5,23,female,some_college,
7,SET7_S01,P57,5,18,3,23,female,some_college,
3,SET3_S03,P57,5,0,4,23,female,some_college,
2,SET2_S05,P57,5,0,3,23,female,some_college,
8,SET8_S01,P57,5,27,5,23,female,some_college,
5,SET5_S05,P57,5,1,5,23,female,some_college,
3,SET3_S08,P57,5,0,4,23,female,some_college,
5,SET5_S02,P57,5,1,4,23,female,some_college,
6,SET6_S05,P58,3,27,5,35,male,undergrad,
5,SET5_S03,P58,3,18,5,35,male,undergrad,
1,SET1_S02,P58,3,0,3,35,male,undergrad,
7,SET7_S06,P58,3,0,2,35,male,undergrad,
2,SET2_S04,P58,3,0,5,35,male,undergrad,
1,SET1_S01,P58,3,0,3,35,male,undergrad,
6,SET6_S03,P58,3,27,5,35,male,undergrad,
5,SET5_S04,P58,3,18,5,35,male,undergrad,
5,SET5_S05,P58,3,18,3,35,male,undergrad,
4,SET4_S08,P58,3,9,6,35,male,undergrad,
5,SET5_S02,P58,3,18,4,35,male,undergrad,
7,SET7_S02,P58,3,0,4,35,male,undergrad,
2,SET2_S06,P58,3,0,3,35,male,undergrad,
6,SET6_S02,P58,3,27,6,35,male,undergrad,
4,SET4_S06,P58,3,9,6,35,male,undergrad,
8,SET8_S04,P58,3,0,2,35,male,undergrad,
1,SET1_S08,P58,3,0,6,35,male,undergrad,
1,SET1_S06,P58,3,0,3,35,male,undergrad,
8,SET8_S07,P58,3,0,6,35,male,undergrad,
1,SET1_S05,P58,3,0,3,35,male,undergrad,
7,SET7_S07,P58,3,0,3,35,male,undergrad,
8,SET8_S03,P58,3,0,3,35,male,undergrad,
4,SET4_S04,P58,3,9,4,35,male,undergrad,
3,SET3_S07,P58,3,1,6,35,male,undergrad,
3,SET3_S02,P58,3,1,4,35,male,undergrad,
5,SET5_S08,P58,3,18,4,35,male,undergrad,
2,SET2_S07,P58,3,0,4,35,male,undergrad,
3,SET3_S08,P58,3,1,3,35,male,undergrad,
3,SET3_S05,P58,3,1,6,35,male,undergrad,
7,SET7_S03,P58,3,0,2,35,male,undergrad,
3,SET3_S04,P58,3,1,4,35,male,undergrad,
6,SET6_S07,P58,3,27,6,35,male,undergrad,
4,SET4_S01,P58,3,9,5,35,male,undergrad,
8,SET8_S08,P58,3,0,4,35,male,undergrad,
1,SET1_S04,P58,3,0,5,35,male,undergrad,
3,SET3_S01,P58,3,1,5,35,male,undergrad,
8,SET8_S05,P58,3,0,4,35,male,undergrad,
8,SET8_S02,P58,3,0,6,35,male,undergrad,
1,SET1_S03,P58,3,0,3,35,male,undergrad,
8,SET8_S06,P58,3,0,4,35,male,undergrad,
1,SET1_S07,P58,3,0,4,35,male,undergrad,
6,SET6_S08,P58,3,27,5,35,male,undergrad,
6,SET6_S06,P58,3,27,4,35,male,undergrad,
5,SET5_S01,P58,3,18,3,35,male,undergrad,
7,SET7_S01,P58,3,0,4,35,male,undergrad,
3,SET3_S03,P58,3,1,4,35,male,undergrad,
2,SET2_S05,P58,3,0,5,35,male,undergrad,
2,SET2_S03,P58,3,0,4,35,male,undergrad,
4,SET4_S03,P58,3,9,5,35,male,undergrad,
6,SET6_S01,P58,3,27,6,35,male,undergrad,
2,SET2_S01,P58,3,0,4,35,male,undergrad,
8,SET8_S01,P58,3,0,3,35,male,undergrad,
6,SET6_S04,P58,3,27,4,35,male,undergrad,
5,SET5_S07,P58,3,18,6,35,male,undergrad,
7,SET7_S08,P58,3,0,4,35,male,undergrad,
4,SET4_S05,P58,3,9,6,35,male,undergrad,
2,SET2_S02,P58,3,0,3,35,male,undergrad,
4,SET4_S07,P58,3,9,4,35,male,undergrad,
7,SET7_S05,P58,3,0,6,35,male,undergrad,
5,SET5_S06,P58,3,18,6,35,male,undergrad,
